sku,name,category,brand,brand_country,manufacturer_code,alternative_markings,manufacturing_country,price,stock_qty,stock_is_tracked,availability_status,short_description,description,image_url,require_prepayment,cod_allowed,category_require_prepayment,category_cod_allowed,subtype,inner_diameter_mm,outer_diameter_mm,width_mm,rows,cage_type,bearing_seal_type,clearance,precision_class,belt_type,profile,length_mm,belt_width_mm,seal_type,seal_inner_diameter_mm,seal_outer_diameter_mm,seal_width_mm,material,lip_type,lubricant_type,viscosity,base_type,package_size,temperature_range
TB-SEAL-01216,"24-37,5-8,5 SCJY",seals,Corteco,Німеччина,"24-37,5-8,5 SCJY",,,203.68,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,24.0,37.5,8.5,,,,,,,
TB-SEAL-01217,24-38-6 BARD,seals,Corteco,Німеччина,24-38-6 BARD,,,158.76,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,24.0,38.0,6.0,,однобортний,,,,,
TB-SEAL-01218,24-38-8 SC,seals,Corteco,Німеччина,24-38-8 SC,,,209.35,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,24.0,38.0,8.0,,,,,,,
TB-SEAL-01219,"24-39-8,5 BAFSFX2",seals,Corteco,Німеччина,"24-39-8,5 BAFSFX2",,,160.02,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,24.0,39.0,8.5,,однобортний,,,,,
TB-SEAL-01220,24-40-8 RHTC,seals,Corteco,Німеччина,24-40-8 RHTC,,,104.58,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,24.0,40.0,8.0,,,,,,,
TB-SEAL-01221,24-40-8 SCJY,seals,Corteco,Німеччина,24-40-8 SCJY,,,197.13,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,24.0,40.0,8.0,,,,,,,
TB-SEAL-01222,24-40-8 TC,seals,Corteco,Німеччина,24-40-8 TC,,,305.11,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,24.0,40.0,8.0,,,,,,,
TB-SEAL-01223,"24-41-12,5 SCJY",seals,Corteco,Німеччина,"24-41-12,5 SCJY",,,336.42,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,24.0,41.0,12.5,,,,,,,
TB-SEAL-01224,"24-41-8,5 SCJY",seals,Corteco,Німеччина,"24-41-8,5 SCJY",,,240.28,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,24.0,41.0,8.5,,,,,,,
TB-SEAL-01225,"24-42-8,5 SCJY",seals,Corteco,Німеччина,"24-42-8,5 SCJY",,,178.27,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,24.0,42.0,8.5,,,,,,,
TB-SEAL-01226,"24-43-8,6 TBY",seals,Corteco,Німеччина,"24-43-8,6 TBY",,,144.9,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,24.0,43.0,8.6,,,,,,,
TB-SEAL-01227,24-50-8 BAPTSLRDX7,seals,Corteco,Німеччина,24-50-8 BAPTSLRDX7,,,341.6,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,24.0,50.0,8.0,,однобортний,,,,,
TB-SEAL-01228,"25,4-31,75-3 B1OF",seals,Corteco,Німеччина,"25,4-31,75-3 B1OF",,,102.12,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,25.4,31.75,3.0,,однобортний,,,,,
TB-SEAL-01229,"25,4-38,08-6,76 B1SL",seals,Corteco,Німеччина,"25,4-38,08-6,76 B1SL",,,220.45,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,25.4,38.08,6.76,,двобортний,,,,,
TB-SEAL-01230,"25,4-41,35-6,35",seals,Corteco,Німеччина,"25,4-41,35-6,35",,,153.09,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,25.4,41.35,6.35,,,,,,,
TB-SEAL-01231,25-32-4 BAOFSL,seals,Corteco,Німеччина,25-32-4 BAOFSL,,,115.61,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,25.0,32.0,4.0,,однобортний,,,,,
TB-SEAL-01232,25-32-7 B1SL,seals,Corteco,Німеччина,25-32-7 B1SL,,,476.85,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,25.0,32.0,7.0,,двобортний,,,,,
TB-SEAL-01233,"25-35-3,2/6,4 BASF",seals,Corteco,Німеччина,"25-35-3,2/6,4 BASF",,,86.44,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,25.0,35.0,6.4,,однобортний,,,,,
TB-SEAL-01234,"25-35-4,8 WPB",seals,Corteco,Німеччина,"25-35-4,8 WPB",,,67.16,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,25.0,35.0,4.8,,,,,,,
TB-SEAL-01235,"25-35-5,5 BAOF",seals,Corteco,Німеччина,"25-35-5,5 BAOF",,,108.49,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,25.0,35.0,5.5,,однобортний,,,,,
TB-SEAL-01236,"25-35-6/5,5 BABDRWX7",seals,Corteco,Німеччина,"25-35-6/5,5 BABDRWX7",,,259.06,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,25.0,35.0,6.0,,однобортний,,,,,
TB-SEAL-01237,25-35-7 B1BASLSFX7,seals,Corteco,Німеччина,25-35-7 B1BASLSFX7,,,115.67,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,25.0,35.0,7.0,,двобортний,,,,,
TB-SEAL-01238,25-35-7 B1KL,seals,Corteco,Німеччина,25-35-7 B1KL,,,88.2,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,25.0,35.0,7.0,,однобортний,,,,,
TB-SEAL-01239,25-35-7 BADUOVI,seals,Corteco,Німеччина,25-35-7 BADUOVI,,,219.49,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,25.0,35.0,7.0,,однобортний,,,,,
TB-SEAL-01240,25-35-7 BASL,seals,Corteco,Німеччина,25-35-7 BASL,,,126.0,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,25.0,35.0,7.0,,двобортний,,,,,
TB-SEAL-01241,25-35-7 CRW1,seals,SKF,Швеція,25-35-7 CRW1,,,161.6,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,25.0,35.0,7.0,,однобортний,,,,,
TB-SEAL-01242,25-35-7 SC,seals,Corteco,Німеччина,25-35-7 SC,,,69.3,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,25.0,35.0,7.0,,,,,,,
TB-SEAL-01243,25-35-7 SCY,seals,Corteco,Німеччина,25-35-7 SCY,,,113.4,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,25.0,35.0,7.0,,,,,,,
TB-SEAL-01244,25-35-7/10 VBYSF,seals,Corteco,Німеччина,25-35-7/10 VBYSF,,,81.96,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,25.0,35.0,10.0,,,,,,,
TB-SEAL-01245,25-36-8 BASFX2,seals,Corteco,Німеччина,25-36-8 BASFX2,,,315.0,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,25.0,36.0,8.0,,однобортний,,,,,
TB-SEAL-01246,"25-37,7-12,5 BASF",seals,Corteco,Німеччина,"25-37,7-12,5 BASF",,,240.47,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,25.0,37.7,12.5,,однобортний,,,,,
TB-SEAL-01247,25-37-5 BA,seals,Corteco,Німеччина,25-37-5 BA,,,199.71,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,25.0,37.0,5.0,,однобортний,,,,,
TB-SEAL-01248,"25-37-6/6,5 BABSL",seals,Corteco,Німеччина,"25-37-6/6,5 BABSL",,,667.8,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,25.0,37.0,6.5,,двобортний,,,,,
TB-SEAL-01249,25-37-7 BASFX7,seals,Corteco,Німеччина,25-37-7 BASFX7,,,176.4,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,25.0,37.0,7.0,,однобортний,,,,,
TB-SEAL-01250,25-37-8 RHTC,seals,Corteco,Німеччина,25-37-8 RHTC,,,94.5,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,25.0,37.0,8.0,,,,,,,
TB-SEAL-01251,"25-37-8,5 SCJY",seals,Corteco,Німеччина,"25-37-8,5 SCJY",,,192.81,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,25.0,37.0,8.5,,,,,,,
TB-SEAL-01252,25-38-7 RHTC,seals,Corteco,Німеччина,25-38-7 RHTC,,,166.13,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,25.0,38.0,7.0,,,,,,,
TB-SEAL-01253,25-40-10 BA,seals,Corteco,Німеччина,25-40-10 BA,,,164.43,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,25.0,40.0,10.0,,однобортний,,,,,
TB-SEAL-01254,25-40-12 OUY,seals,Corteco,Німеччина,25-40-12 OUY,,,240.47,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,25.0,40.0,12.0,,,,,,,
TB-SEAL-01255,25-40-7 BASL,seals,Corteco,Німеччина,25-40-7 BASL,,,126.0,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,25.0,40.0,7.0,,двобортний,,,,,
TB-SEAL-01256,25-40-7 BASLDRW,seals,Corteco,Німеччина,25-40-7 BASLDRW,,,134.25,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,25.0,40.0,7.0,,двобортний,,,,,
TB-SEAL-01257,"25-40-7/7,5 BABSL",seals,Corteco,Німеччина,"25-40-7/7,5 BABSL",,,638.44,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,25.0,40.0,7.5,,двобортний,,,,,
TB-SEAL-01258,25-40-8 RHTC,seals,Corteco,Німеччина,25-40-8 RHTC,,,177.66,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,25.0,40.0,8.0,,,,,,,
TB-SEAL-01259,25-40/50-15 VIHSLSF,seals,Corteco,Німеччина,25-40/50-15 VIHSLSF,,,280.54,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,,,,,двобортний,,,,,
TB-SEAL-01260,25-41-8 B1RSFT,seals,Corteco,Німеччина,25-41-8 B1RSFT,,,246.65,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,25.0,41.0,8.0,,однобортний,,,,,
TB-SEAL-01261,"25-41-8,5 SCJY",seals,Corteco,Німеччина,"25-41-8,5 SCJY",,,277.86,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,25.0,41.0,8.5,,,,,,,
TB-SEAL-01262,25-41-8/9 B1BASLRDX2,seals,Corteco,Німеччина,25-41-8/9 B1BASLRDX2,,,221.76,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,25.0,41.0,9.0,,двобортний,,,,,
TB-SEAL-01263,"25-42,5-12,5 BASF",seals,Corteco,Німеччина,"25-42,5-12,5 BASF",,,143.64,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,25.0,42.5,12.5,,однобортний,,,,,
TB-SEAL-01264,"25-42-6,4/6,8 TCL",seals,Corteco,Німеччина,"25-42-6,4/6,8 TCL",,,190.3,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,25.0,42.0,6.8,,,,,,,
TB-SEAL-01265,"25-42-6/6,5 BABSL",seals,Corteco,Німеччина,"25-42-6/6,5 BABSL",,,422.1,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,25.0,42.0,6.5,,двобортний,,,,,
TB-SEAL-01266,25-42-7 BA,seals,Corteco,Німеччина,25-42-7 BA,,,163.8,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,25.0,42.0,7.0,,однобортний,,,,,
TB-SEAL-01267,35-62-7 BASLDRWX7,seals,Corteco,Німеччина,35-62-7 BASLDRWX7,,,239.4,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,35.0,62.0,7.0,,двобортний,,,,,
TB-SEAL-01268,35-62-8 BASL  FPM,seals,Corteco,Німеччина,35-62-8 BASL  FPM,,,461.52,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,35.0,62.0,8.0,,двобортний,,,,,
TB-SEAL-01269,"35-62-8/11,5 HTC9",seals,Corteco,Німеччина,"35-62-8/11,5 HTC9",,,168.4,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,35.0,62.0,11.5,,,,,,,
TB-SEAL-01270,35-65-10 B2,seals,Corteco,Німеччина,35-65-10 B2,,,494.38,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,35.0,65.0,10.0,,двобортний,,,,,
TB-SEAL-01271,35-65-10 BA,seals,Corteco,Німеччина,35-65-10 BA,,,485.1,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,35.0,65.0,10.0,,однобортний,,,,,
TB-SEAL-01272,35-65-10/22 B1BASLSFRSX6,seals,Corteco,Німеччина,35-65-10/22 B1BASLSFRSX6,,,370.34,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,35.0,65.0,22.0,,двобортний,,,,,
TB-SEAL-01273,35-65-12 TB2,seals,Corteco,Німеччина,35-65-12 TB2,,,229.59,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,35.0,65.0,12.0,,двобортний,,,,,
TB-SEAL-01274,35-65-12 TB2Y,seals,Corteco,Німеччина,35-65-12 TB2Y,,,315.42,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,35.0,65.0,12.0,,двобортний,,,,,
TB-SEAL-01275,"35-65-14,5/17 RWDR KASSET",seals,Corteco,Німеччина,"35-65-14,5/17 RWDR KASSET",,,1368.54,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,35.0,65.0,17.0,,однобортний,,,,,
TB-SEAL-01276,35-72-10 BASL,seals,Corteco,Німеччина,35-72-10 BASL,,,180.0,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,35.0,72.0,10.0,,двобортний,,,,,
TB-SEAL-01277,35-72-12 B2,seals,Corteco,Німеччина,35-72-12 B2,,,619.08,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,35.0,72.0,12.0,,двобортний,,,,,
TB-SEAL-01278,35-72-12 Combi,seals,Corteco,Німеччина,35-72-12 Combi,,,607.32,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,35.0,72.0,12.0,,двобортний,,,,,
TB-SEAL-01279,35-72-12 HMSA10,seals,SKF,Швеція,35-72-12 HMSA10,,,157.5,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,35.0,72.0,12.0,,двобортний,,,,,
TB-SEAL-01280,"35-73-8,1/13,9 HTB5Y",seals,Corteco,Німеччина,"35-73-8,1/13,9 HTB5Y",,,382.04,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,35.0,73.0,13.9,,,,,,,
TB-SEAL-01281,35-80-10 BASL,seals,Corteco,Німеччина,35-80-10 BASL,,,1096.2,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,35.0,80.0,10.0,,двобортний,,,,,
TB-SEAL-01282,35-80-13 B2,seals,Corteco,Німеччина,35-80-13 B2,,,646.38,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,35.0,80.0,13.0,,двобортний,,,,,
TB-SEAL-01283,"36,6-52,35-8,3 BASLSFRDX7",seals,Corteco,Німеччина,"36,6-52,35-8,3 BASLSFRDX7",,,168.78,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,36.6,52.35,8.3,,двобортний,,,,,
TB-SEAL-01284,"36-41-5,5/9",seals,Corteco,Німеччина,"36-41-5,5/9",,,189.0,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,36.0,41.0,9.0,,,,,,,
TB-SEAL-01285,36-47-7 HMS5,seals,SKF,Швеція,36-47-7 HMS5,,,85.05,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,36.0,47.0,7.0,,однобортний,,,,,
TB-SEAL-01286,"36-48,5-4,7/14 Y",seals,Corteco,Німеччина,"36-48,5-4,7/14 Y",,,186.26,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,36.0,48.5,14.0,,,,,,,
TB-SEAL-01287,36-48-10 BARD,seals,Corteco,Німеччина,36-48-10 BARD,,,196.21,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,36.0,48.0,10.0,,однобортний,,,,,
TB-SEAL-01288,36-50-10 B1BASLX6,seals,Corteco,Німеччина,36-50-10 B1BASLX6,,,266.3,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,36.0,50.0,10.0,,двобортний,,,,,
TB-SEAL-01289,36-50-7 BA,seals,Corteco,Німеччина,36-50-7 BA,,,90.3,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,36.0,50.0,7.0,,однобортний,,,,,
TB-SEAL-01290,36-50-7 BAVISLRDX7,seals,Corteco,Німеччина,36-50-7 BAVISLRDX7,,,126.0,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,36.0,50.0,7.0,,однобортний,,,,,
TB-SEAL-01291,36-50-8 BAPTSLRDX7,seals,Corteco,Німеччина,36-50-8 BAPTSLRDX7,,,277.74,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,36.0,50.0,8.0,,однобортний,,,,,
TB-SEAL-01292,36-52-10 LHTC,seals,Corteco,Німеччина,36-52-10 LHTC,,,189.0,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,36.0,52.0,10.0,,,,,,,
TB-SEAL-01293,36-52-11 BASLDRWX27,seals,Corteco,Німеччина,36-52-11 BASLDRWX27,,,315.0,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,36.0,52.0,11.0,,двобортний,,,,,
TB-SEAL-01294,36-52-7 BA,seals,Corteco,Німеччина,36-52-7 BA,,,157.5,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,36.0,52.0,7.0,,однобортний,,,,,
TB-SEAL-01295,36-52-7 BDSLRD,seals,Corteco,Німеччина,36-52-7 BDSLRD,,,195.3,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,36.0,52.0,7.0,,,,,,,
TB-SEAL-01296,36-54-8 B1BASW1SFDRWX1,seals,Corteco,Німеччина,36-54-8 B1BASW1SFDRWX1,,,219.43,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,36.0,54.0,8.0,,однобортний,,,,,
TB-SEAL-01297,36-62-7 BA,seals,Corteco,Німеччина,36-62-7 BA,,,151.2,0,false,in_stock,,,,,,,,радіальний сальник,,,,,,,,,,,,,радіальний сальник,36.0,62.0,7.0,,однобортний,,,,,
